Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
MITSUBISHI,Shogun Pinin,2.0 GDI EQUIPPE LWB,A4,1999,Petrol,12.6,8.4,9.9,22.4,33.6,28.5,237,766,III,72.0,0.250,0.000,0.125,0.090,0.000
MITSUBISHI,Shogun Pinin,2.0 GDI ELEGANCE LWB,A4,1999,Petrol,12.6,8.4,9.9,22.4,33.6,28.5,237,766,III,72.0,0.250,0.000,0.125,0.090,0.000
NISSAN,Micra - K11 Series,1.0 3/5 door,MT,998,Petrol,7.4,5.2,6.0,38.2,54.3,47.1,149,463,III,72.0,0.614,0.000,0.064,0.028,0.000
NISSAN,Micra - K11 Series,1.0 3/5 door,CVT,998,Petrol,8.0,5.0,6.1,35.3,56.5,46.3,149,471,III,67.0,0.828,0.000,0.106,0.029,0.000
NISSAN,Micra - K11 Series,1.4 3/5 door,MT,1348,Petrol,7.7,5.2,6.1,36.7,54.3,46.3,147,471,III,70.0,0.690,0.000,0.042,0.027,0.000
NISSAN,Micra - K11 Series,1.4 3/5 door,CVT,1348,Petrol,8.5,5.2,6.4,33.2,54.3,44.1,155,495,III,69.0,0.892,0.000,0.064,0.029,0.000
NISSAN,Almera - N16 Series,"1.5 3/5 door  E, S, SE",M5,1498,Petrol,8.6,5.5,6.6,32.8,51.4,42.8,158,510,III,70.0,0.504,0.000,0.087,0.084,0.000
NISSAN,Almera - N16 Series,"1.8 3/5 door  Sport Plus, SE, Sport, SE Plus",M5,1769,Petrol,10.2,5.9,7.5,27.7,47.9,37.7,180,579,III,73.0,0.667,0.000,0.055,0.054,0.000
NISSAN,Almera - N16 Series,"1.8 3/5 door  E, SE, SE Plus",A4,1769,Petrol,10.6,6.2,7.8,26.6,45.6,36.2,188,603,III,71.0,0.490,0.000,0.068,0.067,0.000
NISSAN,Almera - N16 Series,"2.2 3/5 door  S, SE, Sport Plus",M5,2184,Diesel,7.5,4.7,5.7,37.7,60.1,49.6,152,451,III,73.0,0.020,0.410,0.000,0.380,0.040
NISSAN,Almera Tino V10 Series,1.8,MT,1769,Petrol,10.3,6.3,7.8,27.4,44.8,36.2,186,603,III,73.0,0.355,0.000,0.036,0.024,0.000
NISSAN,Almera Tino V10 Series,2.0,CVT,1998,Petrol,12.9,7.2,9.3,21.9,39.2,30.4,223,718,III,70.4,0.653,0.000,0.121,0.043,0.000
NISSAN,Almera Tino V10 Series,2.2,MT,2184,Diesel,8.3,5.3,6.4,34.0,53.3,44.1,168,507,III,75.0,0.212,0.438,0.000,0.396,0.027
NISSAN,Primera - P11 Series,1.6 4/5 door,MT,1597,Petrol,9.8,5.8,7.3,28.8,48.7,38.7,177,564,III,72.0,0.524,0.000,0.054,0.043,0.000
NISSAN,Primera - P11 Series,1.8 4/5 door,MT,1769,Petrol,9.8,5.8,7.3,28.8,48.7,38.7,177,564,III,71.0,0.480,0.000,0.046,0.022,0.000
NISSAN,Primera - P11 Series,1.8 Estate,MT,1769,Petrol,9.9,6.0,7.4,28.5,47.1,38.2,183,571,III,71.0,0.480,0.000,0.046,0.022,0.000
NISSAN,Primera - P11 Series,2.0 4/5 door,MT,1998,Petrol,11.4,6.2,8.1,24.8,45.6,34.9,195,625,III,71.0,1.253,0.000,0.088,0.040,0.000
NISSAN,Primera - P11 Series,2.0 4/5 door,CVT,1998,Petrol,12.1,6.5,8.5,23.3,43.5,33.2,206,657,III,69.0,0.480,0.000,0.157,0.057,0.000
NISSAN,Primera - P11 Series,2.0 Estate,MT,1998,Petrol,11.4,6.5,8.3,24.8,43.5,34.0,200,642,III,71.0,1.253,0.000,0.088,0.048,0.000
NISSAN,Primera - P11 Series,2.0 Estate,CVT,1998,Petrol,12.2,6.7,8.7,23.2,42.2,32.5,211,671,III,69.0,0.480,0.000,0.157,0.057,0.000
NISSAN,Primera - P11 Series,2.0 TD 4/5 door,MT,1974,Diesel,8.8,5.6,6.8,32.1,50.4,41.5,179,539,III,71.0,0.350,0.417,0.000,0.388,0.042
NISSAN,Primera - P11 Series,2.0 TD Estate,MT,1974,Diesel,8.9,6.0,7.1,31.7,47.1,39.8,188,562,III,71.0,0.350,0.417,0.000,0.388,0.042
NISSAN,Maxima QX A33 Series,2.0 V6 Saloon,MT,1995,Petrol,12.3,7.3,9.2,23.0,38.7,30.7,220,711,III,70.0,0.664,0.000,0.144,0.056,0.000
NISSAN,Maxima QX A33 Series,2.0 V6 Saloon,AT,1995,Petrol,13.5,7.5,9.7,20.9,37.7,29.1,232,750,III,70.4,0.323,0.000,0.138,0.072,0.000
NISSAN,Maxima QX A33 Series,3.0 V6 Saloon,AT,2988,Petrol,15.1,7.8,10.5,18.7,36.2,26.9,252,811,III,69.5,0.421,0.000,0.122,0.050,0.000
PERODUA,Perodua Kenari,GX Kenari,M5,989,Petrol,6.7,5.0,5.6,42.2,56.5,50.4,136,433,III,70.3,0.708,0.000,0.059,0.022,0.000
PERODUA,Perodua Kenari,EX Kenari,A3,989,Petrol,8.0,6.1,6.8,35.3,46.3,41.5,165,526,III,70.0,0.808,0.000,0.065,0.014,0.000
PEUGEOT,106,1.1 (60 bhp),M5,1124,Petrol,8.0,5.0,6.1,35.5,56.8,46.5,145,469,III,74.0,0.379,0.000,0.118,0.020,0.000
PEUGEOT,106,1.4 (75 bhp),M5,1360,Petrol,8.2,5.0,6.2,34.6,56.8,45.8,148,476,III,72.6,0.347,0.000,0.088,0.019,0.000
PEUGEOT,106,1.6 (120 bhp),M5,1587,Petrol,12.6,6.2,8.5,22.5,45.8,33.4,201,653,III,73.1,1.418,0.000,0.068,0.046,0.000
PEUGEOT,106,1.5 D (58 bhp),M5,1527,Diesel,6.8,4.3,5.2,41.7,66.0,54.6,138,410,III,72.6,0.344,0.403,0.000,0.360,0.023
PEUGEOT,206,1.4 (75 bhp),A4,1360,Petrol,9.5,5.4,6.9,29.9,52.5,41.1,165,531,III,71.4,0.503,0.000,0.100,0.024,0.000
PEUGEOT,206,2.0 (137 bhp),M5,1997,Petrol,10.7,6.1,7.7,26.5,46.5,36.9,185,591,III,73.7,1.190,0.000,0.119,0.053,0.000
PEUGEOT,206,2.0 (137 bhp) Coupé/Cabrio,M5,1997,Petrol,11.2,6.2,8.0,25.3,45.8,35.5,191,615,III,73.7,1.204,0.000,0.113,0.054,0.000
PEUGEOT,206,1.9 D (70 bhp),M5,1868,Diesel,7.4,4.4,5.5,38.3,64.5,51.6,144,433,III,71.8,0.307,0.449,0.000,0.387,0.035
PEUGEOT,206,2.0 Hdi turbo (90 bhp),M5,1997,Diesel,6.6,4.1,5.0,43.0,69.2,56.8,136,394,III,72.1,0.224,0.482,0.000,0.452,0.026
PEUGEOT,206,2.0 Eco Hdi turbo (90 bhp),M5,1997,Diesel,5.8,3.8,4.5,48.9,74.7,63.1,120,354,III,73.2,0.331,0.459,0.000,0.413,0.029
PEUGEOT,206,1.1 (60 bhp),M5,1124,Petrol,8.2,5.0,6.2,34.6,56.8,45.8,148,476,III,73.5,0.828,0.000,0.092,0.022,0.000
PEUGEOT,206,1.4 (75 bhp),M5,1360,Petrol,8.4,5.0,6.3,33.8,56.8,45.0,149,485,III,71.7,0.467,0.000,0.078,0.016,0.000
PEUGEOT,206,1.6 (90 bhp),M5,1587,Petrol,8.6,5.1,6.4,33.0,55.6,44.3,153,493,III,73.1,0.200,0.000,0.055,0.008,0.000
PEUGEOT,206,1.6 (90 bhp),A4,1587,Petrol,9.9,5.5,7.1,28.7,51.6,40.0,171,546,III,73.0,0.253,0.000,0.037,0.048,0.000
PEUGEOT,306,1.4 (75 bhp),M5,1360,Petrol,8.6,5.5,6.6,33.0,51.6,43.0,156,507,III,72.5,0.547,0.000,0.103,0.013,0.000
PEUGEOT,306,1.6 (100 bhp),M5,1587,Petrol,9.1,5.6,6.9,31.2,50.7,41.1,165,531,III,73.8,0.437,0.000,0.067,0.025,0.000
PEUGEOT,306,1.6 (100 bhp),A4,1587,Petrol,11.0,6.0,7.8,25.8,47.3,36.4,185,599,III,72.1,0.632,0.000,0.074,0.014,0.000
PEUGEOT,306,1.8 (112 bhp),M5,1761,Petrol,11.8,6.5,8.4,24.0,43.7,33.8,196,646,III,73.2,0.265,0.000,0.028,0.020,0.000
PEUGEOT,306,1.8 (112 bhp) Cabrio,M5,1761,Petrol,11.9,6.6,8.5,23.8,43.0,39.4,198,554,III,73.2,0.265,0.000,0.028,0.020,0.000
PEUGEOT,306,1.9 D (70 bhp),M5,1868,Diesel,8.3,5.0,6.3,34.2,56.8,45.0,166,497,III,73.6,0.047,0.402,0.000,0.000,0.040
PEUGEOT,306,2.0 Hdi turbo (90 bhp),M5,1997,Diesel,7.0,4.4,5.3,40.5,64.5,53.5,143,418,III,73.3,0.548,0.461,0.000,0.408,0.036
PEUGEOT,306,2.0 Hdi turbo (Sp.) (90 bhp),M5,1997,Diesel,7.3,4.5,5.5,38.9,63.1,51.6,142,433,III,73.3,0.548,0.461,0.000,0.408,0.036
PEUGEOT,406 Saloon,2.2 (160 bhp),M5,2230,Petrol,12.8,6.5,8.8,22.2,43.7,32.2,210,678,III,73.5,1.106,0.000,0.115,0.086,0.000
PEUGEOT,406 Saloon,2.0 Hdi turbo (90 bhp),M5,1997,Diesel,7.7,4.5,5.7,36.9,63.1,49.8,150,449,III,72.5,0.141,0.463,0.000,0.386,0.038
PEUGEOT,406 Saloon,2.0 Hdi turbo (110 bhp),M5,1997,Diesel,7.5,4.5,5.6,37.8,63.1,50.7,147,441,III,72.9,0.384,0.421,0.000,0.388,0.030
PEUGEOT,406 Saloon,2.2 Hdi turbo (136 bhp),M5,2179,Diesel,8.8,4.9,6.4,32.2,57.9,44.3,168,505,III,73.1,0.197,0.348,0.000,0.321,0.001
PEUGEOT,406 Saloon,2.0 (137 bhp),AT,1997,Petrol,12.3,6.5,8.6,23.1,43.7,33.0,206,661,III,72.4,0.727,0.000,0.198,0.137,0.000
PEUGEOT,406 Estate,2.0 Hdi turbo (90 bhp),M5,1997,Diesel,7.7,4.8,5.9,36.9,59.1,48.1,155,465,III,72.5,0.142,0.439,0.000,0.420,0.040
PEUGEOT,406 Estate,2.0 Hdi turbo (110 bhp),M5,1997,Diesel,7.5,4.6,5.7,37.8,61.7,49.8,149,449,III,72.9,0.409,0.443,0.000,0.404,0.032
PEUGEOT,406 Estate,2.2 Hdi turbo (136 bhp),M5,2179,Diesel,8.8,5.1,6.5,32.2,55.6,43.7,170,512,III,73.1,0.141,0.388,0.000,0.364,0.001
PEUGEOT,406 Coupé,2.0 (137 bhp),A4,1997,Petrol,12.3,6.5,8.6,23.1,43.7,33.0,206,661,III,72.4,0.655,0.000,0.190,0.122,0.000
PEUGEOT,406 Saloon,1.8 (112 bhp),M5,1749,Petrol,10.6,6.0,7.7,26.8,47.3,36.9,182,591,III,72.4,0.376,0.000,0.061,0.066,0.000
PEUGEOT,406 Saloon,2.0 (137 bhp),M5,1997,Petrol,11.5,6.5,8.3,24.7,43.7,34.2,197,638,III,74.0,0.523,0.000,0.065,0.048,0.000
PEUGEOT,406 Estate,1.8 (112 bhp),M5,1749,Petrol,10.8,6.2,7.9,26.3,45.8,35.9,187,608,III,72.4,0.415,0.000,0.070,0.066,0.000
PEUGEOT,406 Estate,2.0 (137 bhp),M5,1997,Petrol,11.5,6.6,8.4,24.7,43.0,33.8,200,646,III,74.0,0.486,0.134,0.077,0.058,0.000
PEUGEOT,406 Estate,3.0 V6 (210 bhp),M5,2946,Petrol,13.9,7.4,9.8,20.4,38.3,29.0,234,752,III,74.0,0.132,0.091,0.052,0.040,0.000
PEUGEOT,406 Estate,3.0 V6 (210 bhp),A4,2946,Petrol,14.5,7.7,10.2,19.6,36.9,27.8,243,785,III,73.5,0.140,0.084,0.062,0.022,0.000
PEUGEOT,406 Coupé,2.0 (137 bhp),M5,1997,Petrol,11.5,6.5,8.3,24.7,43.7,34.2,197,638,III,74.0,0.625,0.131,0.073,0.058,0.000
PEUGEOT,406 Coupé,2.0 (137 bhp),A4,1997,Petrol,12.3,6.5,8.6,23.1,43.7,33.0,206,661,III,72.4,0.655,0.000,0.190,0.122,0.000
PEUGEOT,406 Coupé,3.0 V6 (210 bhp),M5,2946,Petrol,14.4,7.4,10.0,19.7,38.3,28.4,238,768,III,71.0,0.148,0.078,0.053,0.025,0.000
PEUGEOT,406 Coupé,3.0 V6 (210 bhp),A4,2946,Petrol,14.7,7.8,10.4,19.3,36.4,27.3,248,799,III,73.5,0.190,0.086,0.072,0.014,0.000
PEUGEOT,607,2.2 (160 bhp),M5,2230,Petrol,12.7,7.2,9.2,22.3,39.4,30.8,219,708,III,73.6,1.175,0.000,0.100,0.072,0.000
PEUGEOT,607,2.2 (160 bhp),A4,2230,Petrol,13.4,7.1,9.4,21.2,40.0,30.2,225,723,III,72.3,0.851,0.000,0.131,0.103,0.000
PEUGEOT,607,3.0 V6 (210 bhp),M5,2946,Petrol,13.9,7.4,9.8,20.4,38.3,29.0,234,752,III,73.8,0.590,0.000,0.124,0.037,0.000
PEUGEOT,607,3.0 V6 (210 bhp),A4,2946,Petrol,14.4,7.8,10.2,19.7,36.4,27.8,245,785,III,72.9,0.596,0.000,0.132,0.016,0.000
PEUGEOT,607,2.2 Hdi turbo (136 bhp),M5,2179,Diesel,8.9,5.5,6.7,31.9,51.6,42.4,178,528,III,72.7,0.258,0.403,0.000,0.331,0.006
PEUGEOT,607,2.2 Hdi turbo (136 bhp),A4,2179,Diesel,9.8,5.8,7.2,29.0,48.9,39.4,193,568,III,78.0,0.094,0.487,0.000,0.465,0.001
PEUGEOT,806,2.0 (139 bhp),M5,1997,Petrol,12.3,7.4,9.2,23.1,38.3,30.8,221,708,III,72.3,0.396,0.000,0.042,0.098,0.000
PEUGEOT,806,2.0 (139 bhp),A4,1997,Petrol,13.6,7.6,9.7,20.9,37.3,29.3,232,745,III,73.6,0.497,0.000,0.079,0.035,0.000
PEUGEOT,Partner,1.9 D (70 bhp) Partner Combi,M5,1868,Diesel,8.6,5.6,6.7,33.0,50.7,42.4,180,528,III,73.4,0.279,0.682,0.000,0.000,0.030
PEUGEOT,Expert,2.0 Hdi turbo (110 bhp) Expert Combi,M5,1997,Diesel,7.9,5.4,6.4,35.9,52.5,44.3,171,505,III,74.7,0.246,0.723,0.000,0.000,0.048
PORSCHE,All Models,911 Carrera Coupé,M6,3387,Petrol,17.2,8.5,11.8,16.4,33.2,23.9,285,913,III,75.0,0.480,0.192,0.106,0.086,0.000
PORSCHE,All Models,911 Carrera Coupé Tiptronic S,A5,3387,Petrol,18.3,8.5,12.0,15.4,33.2,23.5,290,929,III,73.0,0.658,0.197,0.148,0.049,0.000
PORSCHE,All Models,911 Carrera 4 Coupé,M6,3387,Petrol,17.2,8.8,11.8,16.4,32.1,23.9,295,913,III,75.0,0.419,0.184,0.094,0.090,0.000
PORSCHE,All Models,911 Carrera 4 Coupé Tiptronic S,A5,3387,Petrol,18.6,8.8,12.4,15.2,32.1,22.8,304,957,III,73.0,0.679,0.205,0.149,0.056,0.000
PORSCHE,All Models,911 Carrera Cabriolet,M6,3387,Petrol,17.2,8.5,11.8,16.4,33.2,23.9,285,913,III,75.0,0.480,0.192,0.106,0.086,0.000
PORSCHE,All Models,911 Cabriolet Tiptronic S,A5,3387,Petrol,18.3,8.5,12.0,15.4,33.2,23.5,290,929,III,73.0,0.658,0.197,0.148,0.049,0.000
PORSCHE,All Models,911 Carrera 4 Cabriolet,M6,3387,Petrol,17.2,8.8,11.8,16.4,32.1,23.9,295,913,III,75.0,0.419,0.184,0.094,0.090,0.000
PORSCHE,All Models,911 Carrera 4 Cabriolet Tiptronic S,A5,3387,Petrol,18.6,8.8,12.4,15.2,32.1,22.8,304,957,III,73.0,0.679,0.205,0.149,0.056,0.000
PORSCHE,All Models,911 Turbo,M6,3600,Petrol,18.9,9.2,12.9,14.9,30.7,21.9,309,996,III,75.0,0.303,0.073,0.054,0.019,0.000
PORSCHE,All Models,911 Turbo Tiptronic S,A5,3600,Petrol,21.9,9.6,13.9,12.9,29.4,20.3,339,1075,III,73.0,0.404,0.120,0.088,0.032,0.000
PORSCHE,All Models,Boxster,M5,2687,Petrol,14.6,7.4,9.9,19.3,38.2,28.5,245,766,III,75.0,0.798,0.000,0.107,0.055,0.000
PORSCHE,All Models,Boxster Tiptronic S,A5,2687,Petrol,15.9,8.0,10.9,17.8,35.3,25.9,264,843,III,74.0,1.252,0.000,0.199,0.077,0.000
PORSCHE,All Models,Boxster S,M6,3179,Petrol,15.7,8.0,10.7,18.0,35.3,26.4,265,827,III,75.0,0.613,0.000,0.088,0.048,0.000
PORSCHE,All Models,Boxster S Tiptronic S,A5,3179,Petrol,17.2,8.2,11.3,16.4,34.4,25.0,280,873,III,74.0,1.223,0.000,0.149,0.047,0.000
RENAULT,Clio (all versions and trim levels),1.2 16V From VIN C/BB0FBF,M5,1149,Petrol,7.9,5.2,6.2,35.8,54.3,45.6,146,479,III,70.6,0.539,0.000,0.070,0.017,0.000
RENAULT,Clio (all versions and trim levels),1.2 16V From VIN CB0W0F,M5,1149,Petrol,8.1,5.2,6.2,34.9,54.3,45.6,147,479,III,73.0,0.283,0.000,0.091,0.046,0.000
RENAULT,Clio (all versions and trim levels),1.4 From VIN CBEB0F,M5,1390,Petrol,9.1,5.5,6.8,31.0,51.4,41.5,160,526,III,72.1,0.780,0.000,0.076,0.036,0.000
RENAULT,Clio (all versions and trim levels),1.4 16V From VIN C/BB0P0F,M5,1390,Petrol,9.2,5.3,6.7,30.7,53.3,42.2,160,517,III,73.4,0.511,0.000,0.104,0.022,0.000
RENAULT,Clio (all versions and trim levels),1.4 16V From VIN C/BB0P0A,A4,1390,Petrol,10.3,5.9,7.5,27.4,47.9,37.7,177,579,III,73.5,0.310,0.000,0.138,0.043,0.000
RENAULT,Clio (all versions and trim levels),1.6 16V From VIN C/BB0H0F,M5,1598,Petrol,9.5,5.9,7.2,29.7,47.9,39.2,170,557,III,74.0,0.558,0.000,0.079,0.016,0.000
RENAULT,Clio (all versions and trim levels),2.0 16V From VIN CB1C0F,M5,1998,Petrol,10.9,6.2,7.9,25.9,45.6,35.8,189,610,III,74.0,0.919,0.000,0.151,0.046,0.000
RENAULT,Clio (all versions and trim levels),3.0 V6 24V From VIN C61A06,M6,2946,Petrol,14.9,8.9,11.2,19.0,31.7,25.2,267,866,III,75.0,1.260,0.000,0.171,0.099,0.000
RENAULT,Clio (all versions and trim levels),1.9D From VIN BB0J0F,M5,1870,Diesel,7.7,4.6,5.7,36.7,61.4,49.6,153,451,III,72.6,0.262,0.509,0.000,0.486,0.030
RENAULT,Clio (all versions and trim levels),1.9 dTi From VIN C/BB0V0F,M5,1870,Diesel,6.7,4.3,5.2,42.2,65.7,54.3,139,412,III,74.8,0.098,0.376,0.000,0.366,0.030
RENAULT,Kangoo (all versions and trim levels),1.4 From VIN KC0BAF,M5,1390,Petrol,8.8,6.5,7.4,32.1,43.5,38.4,173,568,III,74.0,0.660,0.000,0.166,0.660,0.000
RENAULT,Kangoo (all versions and trim levels),1.9D From VIN KC0NAF,M5,1870,Diesel,8.1,5.3,6.3,34.9,53.3,44.8,168,499,III,73.2,0.292,0.367,0.000,0.347,0.031
RENAULT,Kangoo (all versions and trim levels),1.9 dTi From VIN KC0VAF,M5,1870,Diesel,7.2,5.0,5.8,39.2,56.5,48.7,154,459,III,73.9,0.311,0.342,0.000,0.308,0.040
RENAULT,Mégane Hatchback (all versions and trim levels),1.9D From VIN BA0R05,M5,1870,Diesel,8.4,4.8,6.1,33.6,58.9,46.3,163,483,III,73.7,0.358,0.396,0.030,0.366,0.042
RENAULT,Mégane Hatchback (all versions and trim levels),1.4 16V From VIN BA0D05,M5,1390,Petrol,9.5,5.5,6.9,29.7,51.4,40.9,165,534,III,71.4,0.797,0.000,0.103,0.023,0.000
RENAULT,Mégane Hatchback (all versions and trim levels),1.6 16V From VIN BA0B05,M5,1598,Petrol,9.4,5.7,7.0,30.1,49.6,40.4,165,540,III,73.2,0.910,0.000,0.115,0.029,0.000
RENAULT,Mégane Hatchback (all versions and trim levels),1.6 16V From VIN BA0B02,A4,1598,Petrol,10.3,5.6,7.3,27.4,50.4,38.7,175,564,III,69.5,0.835,0.000,0.158,0.070,0.000
RENAULT,Mégane Hatchback (all versions and trim levels),1.8 16V From VIN BA1A05,M5,1783,Petrol,10.2,6.2,7.7,27.7,45.6,36.7,180,595,III,70.8,0.528,0.000,0.058,0.020,0.000
RENAULT,Mégane Hatchback (all versions and trim levels),1.9 dTi (80 bhp) From VIN BA1U05,M5,1870,Diesel,7.2,4.5,5.5,39.2,62.8,51.4,145,435,III,72.5,0.191,0.310,0.000,0.293,0.036
RENAULT,Mégane Hatchback (all versions and trim levels),1.9 dCi (105 bhp) From VIN BA0505,M5,1870,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,139,412,III,70.2,0.488,0.415,0.000,0.379,0.034
RENAULT,Mégane Coupé (all versions and trim levels),1.4 16V From VIN DA0D05,M5,1390,Petrol,9.4,5.4,6.8,30.1,52.3,41.5,163,526,III,71.4,0.797,0.000,0.103,0.023,0.000
RENAULT,Mégane Coupé (all versions and trim levels),1.6 16V From VIN DA0B05,A4,1598,Petrol,9.3,5.6,6.9,30.4,50.4,40.9,162,534,III,73.2,0.910,0.000,0.115,0.029,0.000
RENAULT,Mégane Coupé (all versions and trim levels),1.6 16V From VIN DA0B02,M5,1598,Petrol,10.1,5.4,7.1,28.0,52.3,39.8,170,548,III,69.5,0.835,0.000,0.158,0.070,0.000
RENAULT,Mégane Coupé (all versions and trim levels),2.0 ide 16V From VIN DA0P05,M5,1998,Petrol,10.2,6.0,7.5,27.7,47.1,37.7,177,579,III,74.0,0.114,0.000,0.056,0.031,0.000
RENAULT,Mégane Classic (all versions and trim levels),1.4 16V From VIN LA0D05,M5,1390,Petrol,9.5,5.5,6.9,29.7,51.4,40.9,165,534,III,71.4,0.797,0.000,0.103,0.023,0.000
RENAULT,Mégane Classic (all versions and trim levels),1.6 16V From VIN LA0B05,M5,1598,Petrol,9.4,5.7,7.0,30.1,49.6,40.4,165,540,III,73.2,0.910,0.000,0.115,0.029,0.000
RENAULT,Mégane Classic (all versions and trim levels),1.6 16V From VIN LA0B02,A4,1598,Petrol,10.3,5.6,7.3,27.4,50.4,38.7,175,564,III,69.5,0.835,0.000,0.158,0.070,0.000
RENAULT,Mégane Classic (all versions and trim levels),1.8 16V From VIN LA1A05,M5,1783,Petrol,10.2,6.2,7.7,27.7,45.6,36.7,180,595,III,70.8,0.528,0.000,0.058,0.020,0.000
RENAULT,Mégane Classic (all versions and trim levels),1.9 dTi (80 bhp) From VIN LA1U05,M5,1870,Diesel,7.2,4.5,5.5,39.2,62.8,51.4,145,435,III,72.5,0.293,0.310,0.000,0.293,0.036
RENAULT,Mégane Classic (all versions and trim levels),1.9 dCi (105 bhp) From VIN LA0505,M5,1870,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,139,412,III,70.2,0.488,0.415,0.000,0.379,0.034
RENAULT,Mégane Cabriolet (all versions and trim levels),1.6 16V From VIN EA0B05,M5,1598,Petrol,9.4,5.7,7.0,30.1,49.6,40.4,165,540,III,73.2,0.910,0.000,0.115,0.029,0.000
RENAULT,Mégane Cabriolet (all versions and trim levels),1.6 16V From VIN EA0B02,A4,1598,Petrol,10.3,5.6,7.3,27.4,50.4,38.7,175,564,III,69.5,0.835,0.000,0.158,0.070,0.000
RENAULT,Mégane Cabriolet (all versions and trim levels),2.0 ide 16V From VIN EA0P05,M5,1998,Petrol,10.2,6.0,7.5,27.7,47.1,37.7,177,579,III,74.0,0.114,0.000,0.056,0.031,0.000
RENAULT,New Scenic (all versions and trim levels),1.4 16V From VIN JA0D05,M5,1390,Petrol,9.9,5.9,7.3,28.5,47.9,38.7,173,564,III,71.4,0.433,0.000,0.124,0.035,0.000
RENAULT,New Scenic (all versions and trim levels),1.6 16V From VIN JA0B05,M5,1598,Petrol,9.6,6.0,7.3,29.4,47.1,38.7,173,564,III,73.2,0.892,0.000,0.152,0.042,0.000
RENAULT,New Scenic (all versions and trim levels),1.6 16V From VIN JA0B02,A4,1298,Petrol,11.0,6.2,7.9,25.7,45.6,35.8,190,610,III,69.6,0.746,0.000,0.151,0.076,0.000
RENAULT,New Scenic (all versions and trim levels),1.8 16V From VIN  JA1A05,M5,1783,Petrol,10.4,6.3,7.8,27.2,44.8,36.2,184,603,III,70.8,0.491,0.000,0.054,0.028,0.000
RENAULT,New Scenic (all versions and trim levels),2.0 ide 16V From VIN JA0C05,M5,1998,Petrol,10.4,6.4,8.0,27.2,44.1,35.3,190,618,III,74.0,0.941,0.000,0.104,0.020,0.000
RENAULT,New Scenic (all versions and trim levels),2.0 ide 16V From VIN  JA0C02,A4,1998,Petrol,11.9,6.6,8.5,23.7,42.8,33.2,200,657,III,73.4,0.648,0.000,0.098,0.049,0.000
RENAULT,New Scenic (all versions and trim levels),1.9 dCi (105 bhp) From VIN  JA0505,M5,1870,Diesel,7.7,4.9,5.9,36.7,57.6,47.9,157,467,III,73.3,0.488,0.415,0.000,0.379,0.034
RENAULT,New Scenic RX4 (all versions and trim levels),2.0 16V RX4 From VIN JAAC0E,M5,1998,Petrol,11.8,8.2,9.5,23.9,34.4,29.7,224,735,III,72.5,0.492,0.000,0.077,0.024,0.000
RENAULT,Laguna (all versions and trim levels),1.9 dCi From VIN  B56W05,M5,1872,Diesel,7.4,4.6,5.6,38.2,61.4,50.4,149,444,III,72.1,0.119,0.417,0.000,0.406,0.038
RENAULT,Laguna II Hatchback (all versions and trim levels),1.6 16V From VIN BG0A05,M5,1598,Petrol,9.9,5.7,7.2,28.5,49.6,39.2,173,557,III,70.5,1.028,0.000,0.137,0.042,0.000
RENAULT,Laguna II Hatchback (all versions and trim levels),1.6 16V From VIN BG0A0A,A4,1598,Petrol,11.5,6.0,8.0,24.6,47.1,35.3,191,618,III,70.4,1.015,0.000,0.170,0.065,0.000
RENAULT,Laguna II Hatchback (all versions and trim levels),1.8 16V From VIN BG0B05,M5,1783,Petrol,10.0,6.1,7.5,28.2,46.3,37.7,180,579,III,71.0,0.647,0.000,0.115,0.072,0.000
RENAULT,Laguna II Hatchback (all versions and trim levels),3.0 V6 24V From VIN BG0D0B,A5,2946,Petrol,14.9,7.3,10.1,19.0,38.7,28.0,240,779,III,71.0,0.388,0.000,0.070,0.047,0.000
RENAULT,Laguna II Hatchback (all versions and trim levels),1.9 dCi (120 bhp) From VIN BG0G06,M5,1872,Diesel,7.2,4.6,5.5,39.2,61.4,51.4,146,435,III,71.2,0.179,0.503,0.000,0.478,0.047
RENAULT,Laguna II Sport Tourer (all versions and trim levels,1.8 16V From VIN KG0B05,M5,1783,Petrol,10.0,6.3,7.6,28.2,44.8,37.2,183,587,III,71.0,0.647,0.000,0.115,0.072,0.000
RENAULT,Laguna II Sport Tourer (all versions and trim levels,3.0 V6 24V From VIN KG0D0B,A5,2946,Petrol,15.1,7.5,10.3,18.7,37.7,27.4,247,796,III,71.0,0.388,0.000,0.070,0.047,0.000
RENAULT,Laguna II Sport Tourer (all versions and trim levels,1.9 dCi (120 bhp) From VIN KG0G06,M5,1872,Diesel,7.2,4.8,5.6,39.2,58.9,50.4,149,444,III,71.2,0.179,0.503,0.000,0.478,0.047
RENAULT,Laguna Estate (all versions and trim levels),1.9 dCi From VIN K56W05,M5,1872,Diesel,7.6,4.8,5.8,37.2,58.9,48.7,154,459,III,72.1,0.119,0.417,0.000,0.406,0.038
