Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates,Date of change,
LAND ROVER,Freelander,2.0 (2003 Model Year),M5,1951,Diesel,9.1,6.7,7.6,31.0,42.2,37.2,205,550,III,72.0,0.1,0.5,0.0,0.4,0.0,09 September 2002,
LAND ROVER,Freelander,2.0 (2003 Model Year),A5,1951,Diesel,11.3,7.1,8.6,25.2,39.6,32.8,240,624,III,72.0,0.1,0.5,,0.5,0.0,09 September 2002,
LAND ROVER,Freelander,2.0 (2002 Model Year),M5,1951,Diesel,9.1,6.7,7.6,31.0,42.2,37.2,205,550,III,72.0,0.2,0.5,,0.5,0.1,17 March 2003,
LAND ROVER,Freelander,2.0 (2002 Model Year),A5,1951,Diesel,11.2,7.1,8.6,25.2,39.6,32.8,240,624,III,72.0,0.0,0.6,,0.6,0.1,17 March 2003,
LAND ROVER,Freelander,1.8 (2002 Model Year),M5,1796,Petrol,13.6,8.5,10.4,20.8,33.3,27.3,248,719,III,74.0,0.8,,0.1,0.0,,17 March 2003,
LAND ROVER,Freelander,2.5 V6 (2002 Model Year),A5,2497,Petrol,17.2,9.7,12.4,16.5,29.1,22.7,298,865,III,68.0,0.5,,0.1,0.1,,17 March 2003,
LAND ROVER,New Range Rover,4.4 V8,A5,4398,Petrol,22.2,12.6,16.2,12.7,22.4,17.4,389,1129,III,73.0,1.5,,0.2,0.1,,06 February 2002,
LAND ROVER,New Range Rover,3.0,A5,2926,Diesel,14.4,9.4,11.3,19.6,30.1,25.0,299,818,III,74.0,0.1,0.7,,0.7,0.1,06 February 2002,
LEXUS,IS,IS200 Sport Cross,M6,1988,Petrol,13.6,7.8,9.8,20.8,36.2,28.8,233,682,III,72.0,1.4,,0.1,0.0,,07 November 2002,
LEXUS,IS,IS200 Saloon,M6,1988,Petrol,13.2,7.8,9.7,21.4,36.2,29.1,231,675,III,72.0,1.4,,0.1,0.0,,20 February 2003,
LEXUS,IS,IS200 Saloon,A4,1988,Petrol,14.0,7.7,9.9,20.2,36.7,28.5,237,689,III,69.0,0.3,,0.2,0.0,,20 February 2003,
LEXUS,IS,IS300 Saloon,A5,2997,Petrol,15.5,8.0,10.8,18.2,35.3,26.2,256,750,III,73.0,1.0,,0.1,0.0,,09 April 2002,
LEXUS,IS,IS300 Sport Cross,A5,2997,Petrol,16.1,8.4,11.2,17.5,33.6,25.2,265,779,III,70.0,1.0,,0.1,0.0,,09 April 2002,
LEXUS,GS,GS300,A5,2997,Petrol,16.4,8.8,11.6,17.2,32.1,24.4,281,805,III,72.0,1.1,,0.1,0.0,,14 April 2003,
LOTUS,Elise,Elise,M5,1796,Petrol,9.7,6.1,7.4,29.0,46.6,38.1,177,515,III,74.0,0.6,,0.1,0.1,,01 July 2001,
LOTUS,Esprit,Esprit V8,M5,3506,Petrol,23.8,10.9,15.7,11.9,25.9,18.0,366,1091,III,74.0,2.0,0.2,0.2,0.1,,01 July 2001,
LOTUS,Esprit,Esprit V8 GT,M5,3506,Petrol,23.8,10.9,15.7,11.9,25.9,18.0,366,1091,III,74.0,2.0,0.2,0.2,0.1,,01 July 2001,
LOTUS,Esprit,Esprit Sport 350,M5,3506,Petrol,23.8,10.9,15.7,11.9,25.9,18.0,366,1091,III,74.0,2.0,0.2,0.2,0.1,,01 July 2001,
LTI,Taxi - TXII,2.4 Taxi/Hirecar,M5,2402,Diesel,9.7,6.7,7.8,29.0,42.3,36.2,206,565,III,73.4,0.1,0.5,,0.5,0.1,17 December 2001,
LTI,Taxi - TXII,2.4 Taxi/Hirecar,A4,2402,Diesel,11.2,8.1,9.2,25.3,35.1,30.7,243,666,III,70.8,0.0,0.7,,0.7,0.1,15 March 2002,
MASERATI,3200 GT Coupé,3200 GT Coupé,M6,3217,Petrol,24.0,10.7,15.6,11.8,26.4,18.1,370,1085,III,74.0,1.1,0.2,0.1,0.1,,01 July 2001,
MASERATI,3200 GT Coupé,3200 GT Coupé,A4,3217,Petrol,26.2,12.2,17.3,10.8,23.2,16.3,420,1205,III,74.0,1.4,0.3,0.2,0.1,,01 July 2001,
MASERATI,Spyder,Cambiocorsa (Electro-hydraulically controlled manual gear selection),M6,4244,Petrol,28.3,13.0,18.6,10.0,21.7,15.2,430,1292,III,74.7,0.5,0.3,0.2,0.1,,19 March 2002,
MASERATI,Spyder,GT (Manual gear selection),M6,4244,Petrol,28.3,13.0,18.6,10.0,21.7,15.2,430,1292,III,74.7,0.5,0.3,0.2,0.1,,19 March 2002,
MASERATI,Coupe,Cambiocorsa (Electro-hydraulically controlled manual gear selection),M6,4244,Petrol,28.3,13.0,18.6,10.0,21.7,15.2,430,1292,III,74.7,0.5,0.3,0.2,0.1,,19 March 2002,
MASERATI,Coupe,GT (Manual gear selection),M6,4244,Petrol,28.3,13.0,18.6,10.0,21.7,15.2,430,1292,III,74.7,0.5,0.3,0.2,0.1,,19 March 2002,
MAZDA,Demio,1.3,M5,1324,Petrol,8.7,6.0,7.0,32.5,47.1,40.3,169,487,III,70.0,0.7,,0.1,0.0,,01 July 2001,
MAZDA,Demio,1.5,M5,1498,Petrol,9.2,6.2,7.3,30.7,45.6,38.7,176,507,III,71.0,0.6,,0.1,0.0,,01 July 2001,
MAZDA,Demio,1.5,A4,1498,Petrol,10.2,6.6,7.9,27.7,42.8,35.8,190,549,III,71.0,0.5,,0.1,0.0,,01 July 2001,
MAZDA,323,1.3,M5,1324,Petrol,9.5,6.2,7.4,29.7,45.6,38.2,179,514,III,72.0,1.0,,0.1,0.0,,24 March 2003,
MAZDA,323,1.6,M5,1598,Petrol,9.4,6.2,7.4,30.5,45.6,38.2,176,514,III,72.0,0.5,,0.1,0.0,,24 March 2003,
MAZDA,323,1.6,A4,1598,Petrol,11.3,7.1,8.6,25.0,39.8,32.8,205,599,III,69.0,0.5,,0.1,0.0,,01 July 2001,
MAZDA,323,2.0,M5,1991,Petrol,11.2,6.9,8.5,25.2,40.9,33.2,203,592,III,71.0,0.6,,0.1,0.0,,01 July 2001,
MAZDA,323,2.0 TD,M5,1998,Diesel,7.5,5.0,5.9,37.7,56.4,47.8,163,428,III,73.0,0.3,0.4,,0.0,0.0,08 April 2003,
MAZDA,Premacy,1.8 ,M5,1840,Petrol,10.5,6.7,8.1,26.9,42.2,34.9,193,563,III,71.0,0.9,,0.1,0.0,,22 November 2002,
MAZDA,Premacy,2.0,M5,1991,Petrol,11.5,7.1,8.7,24.6,39.8,32.5,209,604,III,71.0,0.9,,0.1,0.0,,25 March 2002,
MAZDA,Premacy,2.0,A4,1991,Petrol,12.6,7.5,9.4,22.4,37.7,30.0,225,655,III,70.0,1.0,,0.1,0.0,,25 March 2002,
MAZDA,Premacy,2.0 TD,M5,1998,Diesel,7.8,5.6,6.4,36.2,50.4,44.1,177,464,III,72.0,0.2,0.4,,0.4,0.0,08 April 2003,
MAZDA,MPV (FL),2.0 TD,M5,1998,Diesel,8.6,6.2,7.1,32.8,45.6,39.8,188,514,III,70.0,0.3,0.4,,0.4,0.0,25 October 2002,
MAZDA,MX - 5,1.6,M5,1598,Petrol,10.2,6.4,7.7,27.7,44.1,36.7,188,535,III,72.0,0.5,,0.1,0.1,,22 November 2002,
MAZDA,MX - 5,1.8 5 Speed,M5,1840,Petrol,11.4,7.1,8.7,24.8,39.8,32.5,210,604,III,73.0,1.1,,0.2,0.1,,01 July 2001,
MAZDA,MX - 5,1.8 6 Speed,M6,1840,Petrol,11.9,7.2,8.9,23.7,39.2,31.7,215,620,III,72.0,1.1,,0.2,0.1,,01 July 2001,
MAZDA,MX - 5,1.8 Automatic,A4,1840,Petrol,13.0,7.5,9.5,21.7,37.7,29.8,229,659,III,72.0,0.5,,0.1,0.1,,01 July 2001,
MAZDA,Tribute,2.0 4x2,M5,1989,Petrol,12.7,7.5,9.4,22.2,37.7,30.0,223,655,III,71.0,1.0,,0.1,0.0,,01 July 2001,
MAZDA,Tribute,2.0 4x4,M5,1989,Petrol,12.9,7.8,9.7,21.9,36.2,29.1,231,675,III,71.0,1.0,,0.1,0.0,,01 July 2001,
MAZDA,Tribute,3.0 4x4,A4,2967,Petrol,15.9,9.8,11.9,17.8,28.9,23.7,284,829,III,70.0,0.3,,0.0,0.0,,18 October 2002,
MAZDA,Mazda6,2.3 AWD Estate,A5,2261,Petrol,15.2,8.2,10.8,18.6,34.5,26.2,257,750,III,72.0,0.4,,0.1,0.1,,31 October 2002,
MAZDA,Mazda6,2.0 4/5 Door,A4,1999,Petrol,11.9,6.9,8.8,23.7,40.9,32.1,209,612,III,73.3,0.6,,0.1,0.1,,25 October 2002,
MAZDA,Mazda6,2.0 Estate,A4,1999,Petrol,12.1,7.1,9.0,23.3,39.8,31.4,215,625,III,73.3,0.6,,0.1,0.1,,25 October 2002,
MAZDA,Mazda6,2.0TD 120ps 4/5 Door,M5,1998,Diesel,8.3,5.5,6.5,34.0,51.4,43.5,172,470,III,71.0,0.3,0.2,,0.2,0.0,22 November 2002,
MAZDA,Mazda6,2.0TD 136ps 4/5 Door,M5,1998,Diesel,8.3,5.5,6.5,34.0,51.4,43.5,174,470,III,70.0,0.3,0.2,,0.2,0.0,22 November 2002,
MAZDA,Mazda6,2.0TD 120ps Estate,M5,1998,Diesel,8.3,5.7,6.6,34.0,49.6,42.8,177,478,III,71.0,0.3,0.2,,0.2,0.0,22 November 2002,
MAZDA,Mazda6,2.0TD 136ps Estate,M5,1998,Diesel,8.2,5.4,6.4,34.5,52.3,44.1,176,464,III,70.0,0.3,0.3,,0.3,0.0,25 October 2002,
MAZDA,Mazda2,"1.4 TD (14"" tyre)",M5,1399,Diesel,5.5,4.0,4.5,51.4,70.6,62.8,119,326,III,70.0,0.1,0.5,,0.4,0.0,08 April 2003,
MAZDA,Mazda2,"1.4 TD (15"" tyre)",M5,1399,Diesel,5.8,4.2,4.8,48.7,67.3,58.9,127,347,III,70.0,0.1,0.5,,0.4,0.0,08 April 2003,
MAZDA,Mazda2,"1.4 TD (14"" tyre)",ASM  ,1399,Diesel,5.5,4.0,4.5,51.4,70.6,62.8,119,326,III,69.0,0.3,0.4,,0.4,0.0,08 April 2003,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160 CDI,M5,1689,Diesel,5.7,3.9,4.5,49.6,72.4,62.8,119,326,III,69.0,0.2,0.4,,0.3,0.0,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160 CDI,A5,1689,Diesel,7.7,4.5,5.5,36.7,62.8,51.4,146,398,III,71.0,0.1,0.5,,0.5,0.0,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 170 CDI,M5,1689,Diesel,6.3,4.3,5.0,44.8,65.7,56.5,133,362,III,74.0,0.4,0.4,,0.4,0.0,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 170 CDI,A5,1689,Diesel,7.4,4.4,5.5,38.2,64.2,51.4,145,398,III,71.0,0.1,0.5,,0.4,0.0,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 170 CDI LWB,M5,1689,Diesel,6.3,4.3,5.0,44.8,65.7,56.5,133,362,III,74.0,0.4,0.4,,0.4,0.0,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 170 CDI LWB,A5,1689,Diesel,7.4,4.4,5.5,38.2,64.2,51.4,145,398,III,71.0,0.1,0.5,,0.5,0.0,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160,M5,1598,Petrol,10.2,5.9,7.5,27.7,47.9,37.7,180,521,III,73.0,0.3,0.2,0.1,0.0,,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160 LWB,A5,1598,Petrol,10.2,5.9,7.5,27.7,47.9,37.7,180,521,III,73.0,0.3,0.2,0.1,0.0,,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 190 ,M5,1898,Petrol,10.4,5.9,7.5,27.2,47.9,37.7,180,521,III,73.0,0.7,0.1,0.1,0.0,,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 190 ,A5,1898,Petrol,10.5,6.0,7.6,26.9,47.1,37.2,182,528,III,71.0,0.5,0.1,0.1,0.0,,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 190 LWB,M5,1898,Petrol,10.4,5.9,7.5,27.2,47.9,37.7,180,521,III,73.0,0.7,0.1,0.1,0.0,,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 190 LWB,A5,1898,Petrol,10.5,6.0,7.6,26.9,47.1,37.2,182,528,III,71.0,0.6,0.1,0.1,0.0,,11 December 2002,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 190,M5/s,1898,Petrol,10.7,6.0,7.7,26.4,47.1,36.7,184,535,III,73.0,0.7,0.1,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 190 LWB,M5/s,1898,Petrol,10.7,6.0,7.7,26.4,47.1,36.7,184,535,III,73.0,0.7,0.1,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 21 AMG ,M5,2084,Petrol,11.0,6.2,7.9,25.7,45.6,35.8,190,549,III,73.0,0.5,0.1,0.1,0.0,,19 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 21 AMG ,A5,2084,Petrol,11.3,6.5,8.2,25.0,43.5,34.4,197,571,III,74.0,0.6,0.1,0.1,0.0,,01 July 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 21 AMG LWB,A5,2084,Petrol,11.3,6.5,8.2,25.0,43.5,34.4,197,571,III,74.0,0.6,0.1,0.1,0.0,,19 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 21 AMG LWB,M5,2084,Petrol,11.0,6.2,7.9,25.7,45.6,35.8,190,549,III,73.0,0.5,0.1,0.1,0.0,,01 July 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 140 LWB,M5,1397,Petrol,9.8,5.7,7.1,28.8,49.6,39.8,170,493,III,72.0,0.7,0.1,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 140 LWB,A5,1397,Petrol,10.5,5.9,7.5,26.9,47.9,37.7,180,521,III,72.0,0.4,0.1,0.1,0.1,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160 LWB,A5,1598,Petrol,10.8,6.0,7.7,26.2,47.1,36.7,184,535,III,73.0,0.3,0.2,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160 LWB,M5,1598,Petrol,10.2,5.6,7.2,27.7,50.4,39.2,172,501,III,74.0,0.7,0.2,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 170 CDI LWB,M5,1689,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,139,377,III,74.0,0.4,0.4,,0.4,0.0,01 July 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 170 CDI LWB,A5,1689,Diesel,7.9,4.7,5.8,35.8,60.1,48.7,156,420,III,71.0,0.1,0.5,,0.5,0.0,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 190 LWB,A5,1898,Petrol,11.1,6.2,7.9,25.5,45.6,35.8,190,549,III,71.0,0.6,0.1,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 140 ,A5,1397,Petrol,10.2,5.8,7.5,27.7,48.7,37.7,180,521,III,72.0,0.3,0.1,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 190,A5,1898,Petrol,11.0,6.1,7.9,25.7,46.3,35.8,190,549,III,71.0,0.5,0.1,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 140,M5,1397,Petrol,9.8,5.6,7.1,28.8,50.4,39.8,170,493,III,72.0,1.1,0.2,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160,M5,1598,Petrol,10.2,5.4,7.2,27.7,52.3,39.2,172,501,III,74.0,0.6,0.1,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160,A5,1598,Petrol,10.6,6.1,7.7,26.7,46.3,36.7,184,535,III,73.0,0.3,0.2,0.1,0.0,,18 December 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 170 CDI,M5,1689,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,139,377,III,74.0,0.4,0.4,,0.4,0.0,01 July 2001,
MERCEDES-BENZ,A-Class (W168) Hatchback,A 170 CDI,A5,1689,Diesel,7.9,4.6,5.8,35.8,61.4,48.7,156,420,III,71.0,0.1,0.5,,0.4,0.0,01 July 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 Kompressor,M6,1998,Petrol,14.3,7.0,9.7,19.8,40.4,29.1,232,675,III,74.0,0.3,0.1,0.0,0.0,,01 July 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 Kompressor,A5,1796,Petrol,12.7,6.4,8.7,22.5,44.1,32.5,209,604,III,74.0,0.6,0.1,0.1,0.0,,15 July 2002,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 240,M6,2597,Petrol,16.6,7.9,11.1,17.0,35.8,25.5,266,770,III,72.0,0.2,0.1,0.0,0.1,,01 July 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 240,A5,2597,Petrol,15.7,7.9,10.7,18.0,35.8,26.4,256,744,III,70.0,0.3,0.1,0.1,0.0,,01 July 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 320,A5,3199,Petrol,16.1,7.8,10.8,17.5,36.2,26.2,260,750,III,71.0,0.3,0.1,0.1,0.1,,01 July 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 220 CDI,M6,2148,Diesel,9.0,4.8,6.4,31.4,58.8,44.1,170,464,III,71.0,0.4,0.4,0.0,0.3,0.0,19 September 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 220 CDI,A5,2148,Diesel,9.4,5.1,6.7,30.1,55.4,42.2,177,485,III,68.0,0.1,0.4,,0.4,0.0,01 July 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C180,M6,1998,Petrol,13.9,6.8,9.4,20.3,41.5,30.1,225,652,III,74.0,0.9,0.1,0.1,0.1,,01 July 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C180,A5,1796,Petrol,12.4,6.1,8.4,22.8,46.3,33.6,202,584,III,74.0,0.7,0.1,0.1,0.0,,15 July 2002,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 270 CDI,M6,2685,Diesel,9.7,5.1,6.8,29.1,55.4,41.5,181,493,III,72.0,0.4,0.4,,0.4,0.0,01 July 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 270 CDI,A5,2685,Diesel,9.8,5.6,7.1,28.8,50.4,39.8,189,514,III,71.0,0.3,0.4,,0.4,0.0,01 July 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C200 Kompressor,S/A6,1796,Petrol,11.7,6.3,8.3,24.1,44.8,34.0,199,578,III,73.0,0.5,0.1,0.1,0.0,,15 July 2002,
MERCEDES-BENZ,New C-Class (W203) Saloon,C220 CDI,SM6,2148,Diesel,8.5,5.0,6.2,33.2,56.5,45.6,164,449,III,71.0,0.2,0.4,,0.4,0.0,19 December 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C270 CDI,SM6,2685,Diesel,9.1,5.2,6.6,31.0,54.3,42.8,175,478,III,72.0,0.2,0.5,,0.4,0.0,19 December 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C32 AMG,A5,3199,Petrol,16.7,8.6,11.5,16.9,32.8,24.6,276,798,III,73.0,0.3,0.1,0.1,0.0,,19 December 2001,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 180 195 Tyres,S/A6,1796,Petrol,11.1,5.7,7.8,25.5,49.6,36.2,188,543,III,71.0,0.5,0.1,0.1,0.0,,11 December 2002,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 180 (205-225 Tyres),S/A6,1796,Petrol,11.4,6.1,8.0,24.8,46.3,35.3,192,556,III,71.0,0.5,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 180 (245 Tyres),S/A6,1796,Petrol,11.7,6.4,8.3,24.1,44.1,34.0,200,578,III,71.0,0.5,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 180 (195 Tyres),A5,1796,Petrol,11.8,5.9,8.1,23.9,47.9,34.9,195,563,III,74.0,0.7,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 180 (205-225 Tyres),A5,1796,Petrol,12.1,6.3,8.4,23.3,44.8,33.6,202,584,III,74.0,0.7,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 180 (245 Tyres),A5,1796,Petrol,12.4,6.5,8.7,22.8,43.5,32.5,209,604,III,74.0,0.7,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 Kompressor (195 Tyres),S/A6,1796,Petrol,11.4,6.1,8.0,24.8,46.3,35.3,192,556,III,73.0,0.5,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 Kompressor (205-225 Tyres),S/A6,1796,Petrol,11.8,6.2,8.3,23.9,45.6,34.0,200,578,III,73.0,0.5,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 Kompressor (195 Tyres),A5,1796,Petrol,12.5,6.2,8.5,22.6,45.6,33.2,204,592,III,74.0,0.6,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 Kompressor (205-225 Tyres),A5,1796,Petrol,12.8,6.5,8.8,22.1,43.5,32.1,212,612,III,74.0,0.6,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 Kompressor (245 Tyres),A5,1796,Petrol,12.9,6.8,9.1,21.9,41.5,31.0,219,634,III,74.0,0.6,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 240 (225 Tyres),S/A6,2597,Petrol,14.5,7.0,10.1,19.5,40.4,28.0,243,701,III,72.0,0.2,0.1,0.0,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 240 (245 Tyres),S/A6,2597,Petrol,15.1,7.4,10.4,18.7,38.2,27.2,250,722,III,72.0,0.2,0.1,0.0,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 240 (225 Tyres),M6,2597,Petrol,16.0,7.6,10.7,17.7,37.2,26.4,257,744,III,72.0,0.2,0.1,0.0,0.1,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 240 (245 Tyres),M6,2597,Petrol,16.7,8.2,11.3,16.9,34.4,25.0,273,786,III,72.0,0.2,0.1,0.0,0.1,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 240 (225 Tyres),A5,2597,Petrol,14.2,7.6,10.1,19.9,37.2,28.0,243,701,III,70.0,0.3,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 240 (245 Tyres),A5,2597,Petrol,14.6,7.8,10.3,19.3,36.2,27.4,248,717,III,70.0,0.3,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 320 (225 Tyres),M6,3199,Petrol,16.6,7.8,10.9,17.0,36.2,25.9,263,758,III,69.0,0.2,0.1,0.0,0.1,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 320 (245 Tyres),M6,3199,Petrol,16.6,8.3,11.4,17.0,34.0,24.8,274,792,III,69.0,0.2,0.1,0.0,0.1,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 320 (225 Tyres),A5,3199,Petrol,15.6,7.7,10.6,18.1,36.7,26.7,254,736,III,71.0,0.3,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 320 (245 Tyres),A5,3199,Petrol,15.7,8.1,10.8,18.0,34.9,26.2,260,750,III,71.0,0.3,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 Kompressor (245 Tyres),S/A6,1796,Petrol,11.9,7.0,8.8,23.7,40.4,32.1,212,612,III,73.0,0.5,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 180 ,S/A6,1796,Petrol,11.5,6.2,8.2,24.6,45.6,34.5,197,569,III,71.0,0.5,0.1,0.1,0.0,,18 July 2002,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 180 (195 Tyres),M6,1796,Petrol,9.8,5.7,7.3,28.8,49.6,38.7,175,507,III,69.0,0.6,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 180 (205/225 Tyres),M6,1796,Petrol,10.5,6.0,7.6,26.9,47.1,37.2,183,528,III,69.0,0.6,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 180 (245 Tyres),M6,1796,Petrol,10.9,6.2,7.9,25.9,45.6,35.8,189,549,III,69.0,0.6,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 (205/225 Tyres),M6,1796,Petrol,10.9,6.3,8.0,25.9,44.8,35.3,192,556,III,70.0,0.6,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 (195 Tyres),M6,1796,Petrol,10.8,5.8,7.7,26.2,48.7,36.7,185,535,III,70.0,0.6,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 (245 Tyres),M6,1796,Petrol,11.0,6.5,8.2,25.7,43.5,34.4,197,571,III,70.0,0.6,0.1,0.1,0.0,,24 March 2003,
MERCEDES-BENZ,New C-Class (S203) Estate,C180 - 205/225 Tyres,M6,1796,Petrol,10.7,6.3,7.9,26.4,44.8,35.8,190,549,III,69.0,0.6,0.1,0.1,0.0,,18 July 2002,
MERCEDES-BENZ,New C-Class (S203) Estate,C180 - 245 Tyres,M6,1796,Petrol,10.8,6.6,8.2,26.2,42.8,34.4,197,571,III,69.0,0.6,0.1,0.1,0.0,,18 July 2002,
MERCEDES-BENZ,New C-Class (S203) Estate,C200 Kompressor - 245 Tyres,M6,1796,Petrol,10.8,7.0,8.3,26.2,40.4,34.0,199,578,III,70.0,0.6,0.1,0.1,0.0,,18 July 2002,
MERCEDES-BENZ,New C-Class (S203) Estate,C200 Kompressor - 205/225 Tyres,M6,1796,Petrol,10.6,6.4,8.0,26.7,44.1,35.3,192,556,III,70.0,0.6,0.1,0.1,0.0,,18 July 2002,
MERCEDES-BENZ,New C-Class (S203) Estate,C 180 ,A5,1796,Petrol,12.7,6.6,8.8,22.2,42.8,32.1,211,612,III,74.0,0.7,0.1,0.1,0.0,,18 July 2002,
MERCEDES-BENZ,New C-Class (S203) Estate,C180,S/A6,1796,Petrol,12.1,6.7,8.5,23.3,42.2,33.2,204,592,III,71.0,0.5,0.1,0.1,0.0,,15 July 2002,
