Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Noise Level dB(A),Emissions CO,Emissions HC,Emissions NOx,Emissions HC+NOx,Emissions Particulates
HYUNDAI,Getz,1.5l CRTD GSi,M5,1493,Diesel,5.5,3.9,4.5,51.4,72.4,62.8,118,817,71,0.36,0.05,0.18,0.23,0.018
HYUNDAI,Getz,1.5l CRTD CDX+,M5,1493,Diesel,5.5,3.9,4.5,51.4,72.4,62.8,118,817,71,0.36,0.05,0.18,0.23,0.018
HYUNDAI,Matrix,1.5l CRTD,M5,1493,Diesel,6.5,4.6,5.3,43.5,61.4,53.3,140,962,70,0.12,0.02,0.22,0.24,0.016
HYUNDAI,Matrix,1.6l DOHC,M5,1599,Petrol,9.1,6.3,7.3,31,44.8,38.7,174,1269,74,0.36,0.03,0.01,0.04,
HYUNDAI,Matrix,1.6l DOHC,A4,1599,Petrol,11.1,6.6,8.3,25.4,42.8,34,198,1444,74,0.37,0.03,0.01,0.04,
HYUNDAI,Matrix,1.8l DOHC,M5,1795,Petrol,10.8,6.7,8.3,26.2,42.2,34,198,1444,74,0.42,0.03,0.01,0.04,
HYUNDAI,Matrix,1.8l DOHC,A4,1795,Petrol,12.2,7,9,23.2,40.4,31.4,215,1564,72,0.37,0.04,0.01,0.05,
HYUNDAI,Coupé,1.6l DOHC,M5,1599,Petrol,9.8,6.3,7.6,28.8,44.8,37.2,182,1320,73,0.192,0.025,0.024,0.049,
HYUNDAI,Coupé,2.0l,M5,1975,Petrol,10.9,6.4,8,25.9,44.1,35.3,193,1391,74,0.156,0.013,0.012,0.025,
HYUNDAI,Coupé,2.0l,A4,1975,Petrol,11.9,6.6,8.5,23.7,42.8,33.2,203,1479,73,0.132,0.022,0.024,0.046,
HYUNDAI,Coupé,2.7l V6,M6,2656,Petrol,13.9,7.6,9.9,20.3,37.2,28.5,236,1723,73,0.288,0.022,0.036,0.058,
HYUNDAI,Coupé,2.7l V6,A4,2656,Petrol,14.2,8,10.3,19.9,35.3,27.4,247,1792,71,0.132,0.025,0.012,0.037,
HYUNDAI,Sonata,2.0l,M5,1998,Petrol,10.4,6.6,8,27.2,42.8,35.3,190,1391,71,0.343,0.029,0.014,0.043,
HYUNDAI,Sonata,2.0l,A4,1998,Petrol,10.8,7,8.4,26.2,40.4,33.6,200,1461,70,0.294,0.03,0.05,0.08,
HYUNDAI,Sonata,2.0l CRTD,M6,1991,Diesel,8.2,5,6.1,34.4,56.5,46.3,163,1108,71,0.085,0.011,0.199,0.21,0.001
HYUNDAI,Sonata,2.0l CRTD,A4,1991,Diesel,10.6,5.5,7.3,26.6,51.4,38.7,191,1325,70,0.056,0.001,0.193,0.194,0.002
HYUNDAI,Sonata,2.4l,M5,2359,Petrol,11.8,6.5,8.5,23.9,43.5,33.2,198,1479,72,0.447,0.024,0.007,0.031,
HYUNDAI,Sonata,2.4l,A4,2359,Petrol,12.3,7,8.8,23,40.4,32.1,210,1529,70,0.284,0.024,0.006,0.03,
HYUNDAI,Sonata,3.3l V6,A4,3342,Petrol,14.8,7.4,10.1,19.1,38.2,28,241,1753,71,0.359,0.049,0.002,0.051,
HYUNDAI,Trajet,2.0l DOHC,M5,1997,Petrol,11.2,7.2,8.7,25.2,39.2,32.5,208,1511,74,0.516,0.041,0.012,0.053,
HYUNDAI,Trajet,2.0l DOHC,A4,1997,Petrol,12.9,7.6,9.6,21.9,37.2,29.4,230,1670,74,0.504,0.049,0.024,0.073,
HYUNDAI,Tucson,2.0l,M5,1975,Petrol,10.6,6.8,8.2,26.6,41.5,34.4,194,1427,73,0.354,0.031,0.018,0.049,
HYUNDAI,Tucson,2.0l 4x2,M5,1975,Petrol,10.4,6.6,8,27.2,42.8,35.3,190,1391,73,0.364,0.031,0.018,0.049,
HYUNDAI,Tucson,2.0l CRTD,M6,1991,Diesel,8.9,6.2,7.1,31.7,45.6,39.8,187,1288,72,0.148,0.008,0.218,0.226,0.04
HYUNDAI,Tucson,2.0l CRTD 4x2,M6,1991,Diesel,8.8,5.9,7,32.1,47.9,40.4,184,1269,73,0.148,0.008,0.218,0.226,0.04
HYUNDAI,Tucson,2.0l CRTD 4x2,A4,1991,Diesel,10.3,6.6,8,27.4,42.8,35.3,210,1453,71,0.216,0.009,0.161,0.17,0.042
HYUNDAI,Tucson,2.7l V6,A4,2656,Petrol,13.2,8.2,10,21.4,34.4,28.2,237,1741,74,0.646,0.036,0.005,0.041,
HYUNDAI,New Santa Fe,V6 (5 & 7 Seat),A4,2656,Petrol,14.4,8.4,10.6,19.6,33.6,26.6,252,1846,70,0.348,0.03,0.012,0.042,
JAGUAR CARS,X Type,2.5 Saloon,A5,2497,Petrol,15,7.6,10.3,18.9,37.3,27.5,244,1785,71,0.56,0.037,0.002,,
JAGUAR CARS,X Type,2.5 Saloon,M5,2497,Petrol,13.6,7.2,9.6,20.7,39,29.5,234,1664,74,0.222,0.037,0.004,,
JAGUAR CARS,X Type,3.0 Saloon,A5,2967,Petrol,15.1,7.8,10.5,18.7,36.4,27,249,1818,72,0.308,0.051,0.009,,
JAGUAR CARS,X Type,3.0 Saloon,M5,2967,Petrol,14.8,7.7,10.3,19.1,36.8,27.5,244,1785,74,0.37,0.046,0.021,,
JAGUAR CARS,X Type,2.5 Estate,A5,2497,Petrol,15.2,7.7,10.4,18.6,36.9,27.1,249,1812,71,0.56,0.037,0.002,,
JAGUAR CARS,X Type,2.5 Estate,M5,2497,Petrol,13.8,7.3,9.7,20.5,38.5,29,239,1693,74,0.222,0.037,0.004,,
JAGUAR CARS,X Type,3.0 Estate,A5,2967,Petrol,15.2,7.9,10.6,18.5,35.9,26.6,254,1846,72,0.308,0.051,0.009,,
JAGUAR CARS,X Type,3.0 Estate,M5,2967,Petrol,14.9,7.8,10.4,19,36.4,27.3,249,1798,74,0.37,0.046,0.021,,
JAGUAR CARS,X Type,2.0 Diesel Saloon,M5,1998,Diesel,7.6,4.5,5.6,37.2,62.8,50,149,1026,72,0.437,,0.184,0.221,0.021
JAGUAR CARS,X Type,2.0 Diesel Estate,M5,1998,Diesel,7.8,4.7,5.8,36.4,60,48.5,154,1057,72,0.388,,0.204,0.236,0.021
JAGUAR CARS,X Type,2.2 Diesel Saloon,M6,2198,Diesel,8.3,4.7,6,34,60,47.1,159,1089,72,0.045,,0.197,0.214,0.017
JAGUAR CARS,X Type,2.2 Diesel Saloon (DPF),M6,2198,Diesel,8.2,4.8,6,34.5,58.9,47.1,159,1089,72,0.122,,0.202,0.23,0.002
JAGUAR CARS,X Type,2.2 Diesel Estate,M6,2198,Diesel,8.4,4.9,6.2,33.6,57.7,45.6,164,1125,72,0.045,,0.197,0.214,0.017
JAGUAR CARS,X Type,2.2 Diesel Estate (DPF),M6,2198,Diesel,8.3,4.9,6.2,34,57.7,45.6,164,1125,72,0.122,,0.202,0.23,0.002
JAGUAR CARS,XJ,3.0 Saloon,A6,2967,Petrol,15.9,7.4,10.5,17.8,37.9,26.9,249,1825,72,0.156,0.039,0.029,,
JAGUAR CARS,XJ,3.5 Saloon,A6,3555,Petrol,15.6,7.9,10.7,18.1,35.8,26.5,254,1853,71,0.371,0.08,0.025,,
JAGUAR CARS,XJ,4.2 Saloon,A6,4196,Petrol,16.7,8.4,11.4,16.9,33.8,24.8,269,1980,72,0.7,0.082,0.022,,
JAGUAR CARS,XJ,4.2 'Armoured' Saloon,A6,4196,Petrol,19.5,10.7,14,14.5,26.4,20.2,330,2431,73,0.686,0.058,0.03,,
JAGUAR CARS,XJ,4.2 'R' Saloon,A6,4196,Petrol,17.9,8.7,12.1,15.8,32.3,23.4,289,2098,74,0.521,0.049,0.039,,
JAGUAR CARS,XJ ,4.2 'R' Saloon Super V8,A6,4196,Petrol,17.9,8.7,12.1,15.8,32.3,23.4,289,2098,74,0.521,0.049,0.039,,
JAGUAR CARS,XJ,2.7 Diesel Saloon,A6,2720,Diesel,10.8,6.5,8.1,26,43.7,35,214,1465,68,0.125,,0.202,0.211,0.003
JAGUAR CARS,XK,4.2 Coupè,A6,4196,Petrol,17.1,8.1,11.3,16.5,34.9,25,269,1964,74,0.835,0.079,0.021,,
JAGUAR CARS,XK,4.2 Convertible,A6,4196,Petrol,17.1,8.1,11.3,16.5,34.9,25,269,1964,74,0.835,0.079,0.021,,
JAGUAR CARS,S Type,3.0 Saloon,M5,2967,Petrol,15.8,7.3,10.3,17.9,38.7,27.4,249,1792,73,0.414,0.034,0.026,,
JAGUAR CARS,S Type,3.0 Saloon,A6,2967,Petrol,16.3,7.8,10.8,17.3,36,26.2,259,1874,74,0.156,0.039,0.029,,
JAGUAR CARS,S Type,4.2 Saloon,A6,4196,Petrol,17.2,8.4,11.5,16.4,33.6,24.5,274,2004,74,0.7,0.082,0.022,,
JAGUAR CARS,S Type,4.2 'R' Saloon,A6,4196,Petrol,18.6,9.3,12.4,15.2,30.4,22.7,294,2163,73,0.521,0.049,0.039,,
JAGUAR CARS,S Type,2.7 Diesel Saloon,M6,2720,Diesel,9.3,5.5,6.8,30.4,51.4,41.5,179,1236,73,0.334,,0.186,0.23,0
JAGUAR CARS,S Type,2.7 Diesel Saloon,A6,2720,Diesel,10.7,6.2,7.8,26.4,45.6,36,208,1424,70,0.176,,0.18,0.218,0.005
KIA,Picanto,1.1,M5,1086,Petrol,6.5,4.4,5.2,43.5,64.2,54.3,124,904,73,0.55,0.03,0.01,,
KIA,Picanto,1.1,A4,1086,Petrol,7.4,4.8,5.8,38.2,58.9,48.7,138,1008,72,0.42,0.03,0.04,,
KIA,Picanto,1,M5,999,Petrol,6.2,4.5,5.1,45.6,62.8,55.4,123,886,73,0.4,0.02,0.02,,
KIA,Rio,1.5 CRDi,M5,1493,Diesel,5.7,4.1,4.7,49.6,68.9,60.1,121,853,71,0.26,,0.2,0.23,0.021
KIA,Rio,1.4,A4,1399,Petrol,9.9,5.6,7.2,28.5,50.4,39.2,171,1252,70,0.334,0.037,0.024,,
KIA,Rio,1.4,M5,1399,Petrol,8,5.3,6.3,35.3,53.3,44.8,150,1096,72,0.511,0.058,0.02,,
KIA,Cerato,1.6 Saloon,M5,1599,Petrol,9.1,5.5,6.8,31,51.4,41.5,165,1183,72,0.65,0.06,0.01,,
KIA,Cerato,2.0 Saloon,M5,1975,Petrol,10.2,5.9,7.5,27.7,47.9,37.7,180,1302,73,0.56,0.04,0.01,,
KIA,Cerato,1.6 Hatchback,M5,1599,Petrol,9.2,5.5,7,30.7,51.4,40.4,167,1215,72,0.65,0.06,0.01,,
KIA,Cerato,1.6 Hatchback,A4,1599,Petrol,10.9,6,7.8,25.9,47.1,36.2,187,1356,71,0.72,0.06,0.01,,
KIA,Magentis,2.0 GS,M5,1998,Petrol,10.5,6.2,7.7,26.9,45.6,36.7,184,1338,71.5,0.18,0.02,0.01,,
KIA,Magentis,2.0 LS,M5,1998,Petrol,10.5,6.1,7.7,26.9,46.3,36.7,185,1338,71.5,0.18,0.02,0.01,,
KIA,Magentis,2.0 LS,A4,1998,Petrol,10.9,6.4,8.1,25.9,44.1,34.9,192,1407,70,0.16,0.02,0.005,,
KIA,Magentis,2.7 LS,A5,2656,Petrol,13.1,7,9.2,21.6,40.4,30.7,220,1599,72.7,0.24,0.02,0.005,,
KIA,Carens,2,M5,1975,Petrol,10.6,6.8,8.1,26.6,41.5,34.9,192,1407,73,0.38,0.04,0,,
KIA,Sportage,2.0 CRDi,M6,1991,Diesel,8.9,6.2,7.1,31.7,45.6,39.8,187,1288,72,0.148,,0.218,0.226,0.004
KIA,Sportage,2,M5,1975,Petrol,10.6,6.8,8.2,26.6,41.5,34.4,194,1427,74,0.364,0.031,0.018,,
KIA,Sportage,2.7 V6,A4,2656,Petrol,13.2,8.2,10,21.4,34.4,28.2,237,1741,72,0.646,0.036,0.005,,
LAMBORGHINI,Diablo Model Year 2001,132,M5,5992,Petrol,34.7,14.2,21.8,8.1,19.9,13,520,3777,74,*,*,*,,
LAMBORGHINI,Diablo Model Year 2001,132 SE,M5,5992,Petrol,34.7,14.2,21.8,8.1,19.9,13,520,3777,74,*,*,*,,
LAMBORGHINI,Diablo Model Year 2001,Roadster L144,M5,5992,Petrol,34.7,14.2,21.8,8.1,19.9,13,520,3777,74,*,*,*,,
LAMBORGHINI,Gallardo Model Year 2006,140 Coupè,M6/S6,4961,Petrol,24.8,12.4,17,11.4,22.8,16.6,400,2958,74.9,0.68,0.07,0.04,,
LAMBORGHINI,Gallardo Model Year 2006,140 Spider,M6/S6,4961,Petrol,24.8,12.4,17,11.4,22.8,16.6,400,2958,74.9,0.68,0.07,0.04,,
LAMBORGHINI,Murcielago Model Year 2006,147 Coupè,M6/S6,6192,Petrol,32.6,15.1,21.5,8.7,18.7,13.1,500,3748,74.9,0.64,0.05,0.05,,
LAMBORGHINI,Murcielago Model Year 2006,147 Roadster,M6/S6,6192,Petrol,32.6,15.1,21.5,8.7,18.7,13.1,500,3748,74.9,0.64,0.05,0.05,,
LAND ROVER,Discovery 3,4.4 V8,A6,4394,Petrol,20.9,12.1,15,13.5,22.3,18.8,354,2612,73,0.958,0.131,0.029,,
LAND ROVER,Freelander,1.8 2006 Model Year,M5,1796,Petrol,13.6,8.5,10.4,20.8,33.3,27.3,248,1798,74,0.699,0.066,0.032,,
LAND ROVER,Range Rover,4.2 V8 Super Charged,A6,4197,Petrol,22.4,12.2,16,12.6,23.2,17.7,376,2774,73,1.237,0.145,0.078,,
LAND ROVER,Range Rover,4.4 V8 (06 MY),A6,4394,Petrol,21.2,11.4,14.9,13.3,24.8,19,352,2584,73,0.793,0.098,0.028,,
LAND ROVER,Range Rover Sport,4.2 V8 Super Charged,A6,4197,Petrol,22.8,11.9,15.9,12.4,23.7,17.8,374,2758,74,1.147,0.1,0.016,,
LAND ROVER,Range Rover Sport,4.4 V8,A6,4394,Petrol,20.9,12.1,14.9,13.5,22.3,19,352,2584,73,0.958,0.131,0.029,,
LEXUS,IS,IS250 Saloon,M6,2500,Petrol,13.5,7.7,9.8,20.9,36.7,28.8,231,1705,72,0.17,0.04,0.04,,
LEXUS,IS,IS250 Saloon,A6,2500,Petrol,12.7,7,9.1,22.2,40.4,31,214,1584,70,0.1,0.05,0.06,,
LEXUS,IS,IS220d,M6,2231,Diesel,7.9,5.4,6.3,35.8,52.3,44.8,168,1145,71,0.13,,0.16,0.16,0.002
LEXUS,IS,IS220d Sport,M6,2231,Diesel,9.5,6.2,7.4,29.7,45.6,38.2,195,1342,71,0.18,,0.17,0.18,0.003
LEXUS,GS,GS300,A6,2995,Petrol,14.4,7.2,9.8,19.6,39.2,28.8,232,1705,72.2,0.17,0.05,0.02,,
LEXUS,GS,GS430,A6,4293,Petrol,16.3,8.6,11.4,17.3,32.8,24.8,269,1980,70.8,0.36,0.05,0.02,,
LEXUS,GS,GS450h,E-CVT,3456,Petrol Hybrid,9.2,7.2,7.9,30.7,39.2,35.8,186,1371,73.4,0.1,0.01,0,,
LEXUS,LS,LS430,A6,4293,Petrol,16.3,8.5,11.4,17.3,33.2,24.8,270,1980,68.7,0.19,0.05,0.02,,
LEXUS,RX,RX300,SAT5,2995,Petrol,16.9,9.4,12.2,16.7,30.1,23.2,288,2116,73.9,0.238,0.045,0.021,,
LEXUS,RX,RX350,SAT5,3456,Petrol,15.7,8.5,11.2,18,33.2,25.2,264,1948,72.5,0.194,0.038,0.007,,
LEXUS,RX,RX400h,E-CVT,3311,Petrol Hybrid,9.1,7.6,8.1,31,37.2,34.9,192,1407,70.5,0.3,0.03,0,,
LEXUS,SC,SC430,A6,4293,Petrol,16.3,8.6,11.4,17.3,32.8,24.8,269,1980,71.5,0.385,0.047,0.005,,
LOTUS,Elise,2 seater sports cabriolet,M6,1796,Petrol,12.1,6.8,8.8,23,41,32,208,1534,74,0.42,0.078,0.012,,
LOTUS,Exige,2 seater sports coupé,M6,1796,Petrol,12.1,6.8,8.8,23,41,32,208,1534,74,0.42,0.078,0.012,,
LOTUS,Exige S,2 seater sports coupé,M6,1796,Petrol,12.3,7.2,9.1,23,39,31,216,1584,75,0.749,0.086,0.013,,
LOTUS,Europa,2 seater sports coupé,M6,1998,Petrol,12.7,7.3,9.3,22,39,30,220,1637,75,0.275,0.041,0.033,,
MASERATI,Spyder,Cambiocorsa,M6,4244,Petrol,26.1,12.5,17.5,10.8,22.6,16.1,400,3049,74,0.655,0.049,0.068,,
MASERATI,Spyder,GT,M6,4244,Petrol,26.1,12.5,17.5,10.8,22.6,16.1,400,3049,74,0.655,0.049,0.068,,
MASERATI,Spyder Gransport,Cambiocorsa,M6,4244,Petrol,26.1,12.5,17.5,10.8,22.6,16.1,400,3049,74,0.655,0.049,0.068,,
MASERATI,Coupé,Cambiocorsa,M6,4244,Petrol,26.1,12.5,17.5,10.8,22.6,16.1,400,3049,74,0.655,0.049,0.068,,
MASERATI,Coupé,GT,M6,4244,Petrol,26.1,12.5,17.5,10.8,22.6,16.1,400,3049,74,0.655,0.049,0.068,,
MASERATI,Coupé Gransport,Cambiocorsa,M6,4244,Petrol,26.1,12.5,17.5,10.8,22.6,16.1,400,3049,74,0.655,0.049,0.068,,
MASERATI,Quattroporte,Cambiocorsa,M6,4244,Petrol,23.2,11.5,15.8,12.2,24.6,17.9,370,2743,74,0.554,0.053,0.023,,
MAZDA,Mazda2,1.25,M5,1242,Petrol,8.6,5,6.3,32.8,56.5,44.8,150,1096,72,0.182,0.068,0.018,,
MAZDA,Mazda2,1.4,M5,1388,Petrol,8.7,5.4,6.6,32.5,52.3,42.8,157,1147,70,0.393,0.064,0.031,,
MAZDA,Mazda2,1.4,ASM  ,1388,Petrol,8.4,5.3,6.4,33.6,53.3,44.1,152,1113,71,0.443,0.083,0.03,,
MAZDA,Mazda2,1.6,M5,1596,Petrol,9.1,5.4,6.7,31,52.3,42.2,159,1163,71,0.584,0.054,0.038,,
MAZDA,Mazda2,1.4 TD (2006 MY),M5,1399,Diesel,5.9,4.1,4.7,47.9,68.9,60.1,124,853,70,0.091,,0.203,0.229,0.024
MAZDA,Mazda3,1.4 5 Door,M5,1349,Petrol,8.9,6.1,7.1,31.7,46.3,39.8,169,1234,69,0.77,0.063,0.015,,
MAZDA,Mazda3,1.6 4 Door,A4,1598,Petrol,10.2,6.4,7.8,27.7,44.1,36.2,186,1356,69,0.38,0.061,0.023,,
MAZDA,Mazda3,1.6 4/5 Door,M5,1598,Petrol,9.3,6,7.2,30.4,47.1,39.2,172,1252,70,0.57,0.056,0.013,,
MAZDA,Mazda3,1.6 5 Door,A4,1598,Petrol,10.1,6.8,8,28,41.5,35.3,191,1391,69,0.38,0.061,0.023,,
MAZDA,Mazda3,2.0 4/5 Door,M5,1999,Petrol,11.5,6.3,8.2,24.6,44.8,34.5,196,1423,71,0.58,0.049,0.005,,
MAZDA,Mazda3,1.6 TD 4/5 Door (2005 MY),M5,1598,Diesel,6.2,4.3,5,45.6,65.7,56.5,135,908,70.1,0.305,,0.135,0.169,0.001
MAZDA,Mazda5,1.8,M5,1798,Petrol,10.7,6.3,7.9,26.4,44.8,35.8,190,1371,73.3,0.355,0.031,0.014,,
MAZDA,Mazda5,2,M5,1999,Petrol,11,6.6,8.2,25.7,42.8,34.5,198,1423,72.6,0.308,0.035,0.011,,
MAZDA,Mazda5,2.0 TD 110 PS & 143 PS,M6,1998,Diesel,7.3,5.7,6.3,38.7,49.6,44.9,173,1142,71.7,0.213,,0.17,0.189,0.001
MAZDA,Mazda6 (2004 MY),1.8 4/5 Door ,M5,1798,Petrol,11,5.9,7.8,25.7,47.9,36.2,185,1356,73.3,0.33,0.033,0.02,,
MAZDA,Mazda6 (2004 MY),2.0 4/5 Door,M5,1999,Petrol,11.2,6.2,8.1,25.2,45.6,34.9,192,1407,72.3,0.37,0.053,0.042,,
MAZDA,Mazda6 (2004 MY),2.0 Estate,M5,1999,Petrol,11.3,6.3,8.2,25,44.8,34.4,195,1427,72.3,0.37,0.053,0.042,,
MAZDA,Mazda6 (2004 MY),2.3 4 Door,M5,2261,Petrol,12.2,7,8.9,23.2,40.4,31.7,212,1549,73.4,0.22,0.029,0.021,,
MAZDA,Mazda6 (2004 MY),2.3 5 Door & Estate,M5,2261,Petrol,12.4,7.2,9.1,22.8,39.2,31,218,1584,73.4,0.22,0.029,0.021,,
MAZDA,Mazda6 (2004 MY),2.0 TD 121 PS 4/5 Door,M5,1998,Diesel,8.3,5.5,6.5,34,51.4,43.5,172,1179,71,0.33,,0.206,0.235,0.021
MAZDA,Mazda6 (2004 MY),2.0 TD 121 PS Estate,M5,1998,Diesel,8.3,5.7,6.6,34,49.6,42.8,177,1198,71,0.33,,0.206,0.235,0.021
MAZDA,Mazda6 (2004 MY),2.0 TD 136 PS 4/5 Door,M5,1998,Diesel,8.3,5.5,6.5,34,51.4,43.5,174,1179,70,0.349,,0.198,0.23,0.02
MAZDA,Mazda6 (2005 MY),1.8 4 Door,M5,1798,Petrol,10.8,5.9,7.7,26.2,47.9,36.7,184,1338,70,0.28,0.077,0.024,,
MAZDA,Mazda6 (2005 MY),1.8 5 Door,M5,1798,Petrol,10.9,6,7.8,25.9,47.1,36.2,186,1356,70,0.28,0.077,0.024,,
MAZDA,Mazda6 (2005 MY),2.0 4 Door,M6,1999,Petrol,10.8,6,7.8,26.2,47.1,36.2,186,1356,70,0.204,0.067,0.024,,
MAZDA,Mazda6 (2005 MY),2.0 4 & 5 Door,A5,1999,Petrol,12.1,6.6,8.6,23.3,42.8,32.8,205,1497,72,0.128,0.066,0.024,,
MAZDA,Mazda6 (2005 MY),2.0 5 Door & Estate,M6,1999,Petrol,11,6.3,8,25.7,44.8,35.3,191,1391,70,0.204,0.067,0.024,,
MAZDA,Mazda6 (2005 MY),2.0 Estate,A5,1999,Petrol,12.2,6.7,8.7,23.2,42.2,32.5,207,1511,72,0.128,0.066,0.024,,
MAZDA,Mazda6 (2005 MY),2.3 4 Door MPS,M6,2261,Petrol,14.1,8,10.2,20,35.5,27.7,245,1772,67,0.187,0.04,0.019,,
MAZDA,Mazda6 (2005 MY),2.3 5 Door,M6,2261,Petrol,11.7,6.9,8.7,24.1,40.9,32.5,207,1511,71,0.22,0.053,0.026,,
MAZDA,Mazda6 (2005 MY),2.0 TD 4/5 Door 121 PS & 143 PS,M5,1998,Diesel,7.5,5.1,6,37.7,55.4,47.1,165,1089,71,0.148,,0.203,0.222,0.013
MAZDA,Mazda6 (2005 MY),2.0 TD Estate 121 PS & 143 PS,M5,1998,Diesel,7.6,5.2,6.1,37.2,54.3,46.3,167,1108,71,0.148,,0.203,0.222,0.013
MAZDA,MX - 5 (2005 MY),1.8,M5,1798,Petrol,9.9,5.8,7.3,28.5,48.7,38.7,174,1269,71,0.23,0.04,0.01,,
MAZDA,MX - 5 (2005 MY),2.0 5 speed,M5,1999,Petrol,10.6,6,7.7,26.7,47.1,36.7,183,1338,71,0.25,0.04,0.01,,
MAZDA,MX - 5 (2005 MY),2.0 6 speed,M6,1999,Petrol,11.2,6.5,8.2,25.2,43.5,34.5,193,1423,71,0.23,0.03,0.01,,
MAZDA,RX-8,192 PS,M5,2616,Petrol,14.9,8.1,10.6,19,34.9,26.7,267,1839,73,0.265,0.048,0.011,,
MAZDA,RX-8,231 PS,M6,2616,Petrol,15.6,8.7,11.2,18.1,32.5,25.2,284,1948,74,0.257,0.035,0.013,,
MERCEDES-BENZ,A-Class (C169) 3 Door,A150 185 Tyres,M5,1498,Petrol,7.9,5.4,6.2,35.8,52.3,45.6,148,1077,71,0.305,0.029,0.005,0.034,
MERCEDES-BENZ,A-Class (C169) 3 Door,A150 195 Tyres,M5,1498,Petrol,8.1,5.5,6.5,34.9,51.4,43.5,155,1129,71,0.305,0.029,0.005,0.034,
MERCEDES-BENZ,A-Class (C169) 3 Door,A150 215 Tyres,M5,1498,Petrol,8.4,5.7,6.7,33.6,49.6,42.2,159,1163,71,0.305,0.029,0.005,0.034,
MERCEDES-BENZ,A-Class (C169) 3 Door,A150 185 Tyres,CVT,1498,Petrol,8.5,5.5,6.6,33.2,51.4,42.8,157,1147,71,0.363,0.07,0.008,0.078,
MERCEDES-BENZ,A-Class (C169) 3 Door,A150 195 Tyres,CVT,1498,Petrol,8.7,5.8,6.8,32.5,48.7,41.5,162,1183,71,0.363,0.07,0.008,0.078,
MERCEDES-BENZ,A-Class (C169) 3 Door,A150 215 Tyres,CVT,1498,Petrol,8.5,6,7,33.2,47.1,40.4,166,1215,71,0.363,0.07,0.008,0.078,
MERCEDES-BENZ,A-Class (C169) 3 Door,A160 CDI 185 Tyres,M5,1992,Diesel,6.2,4.3,4.9,45.6,65.7,57.6,128,890,70,0.19,,0.187,0.212,0.02
MERCEDES-BENZ,A-Class (C169) 3 Door,A160 CDI 195 Tyres,M5,1992,Diesel,6.3,4.4,5,44.8,64.2,56.5,129,908,70,0.19,,0.187,0.212,0.02
MERCEDES-BENZ,A-Class (C169) 3 Door,A160 CDI 215 Tyres,M5,1992,Diesel,6.5,4.5,5.2,43.5,62.8,54.3,137,944,70,0.19,,0.187,0.212,0.02
MERCEDES-BENZ,A-Class (C169) 3 Door,A160 CDI 185 Tyres,CVT,1992,Diesel,7,4.4,5.4,40.4,64.2,52.3,142,980,71,0.04,,0.216,0.228,0.02
MERCEDES-BENZ,A-Class (C169) 3 Door,A160 CDI 195 Tyres,CVT,1992,Diesel,7.2,4.7,5.6,39.2,60.1,50.4,147,1017,71,0.04,,0.216,0.228,0.02
MERCEDES-BENZ,A-Class (C169) 3 Door,A160 CDI 215 Tyres,CVT,1992,Diesel,7.6,4.9,5.8,37.2,57.6,48.7,154,1053,71,0.04,,0.216,0.228,0.02
MERCEDES-BENZ,A-Class (C169) 3 Door,A170 185 Tyres,M5,1699,Petrol,8.6,5.5,6.6,32.8,51.4,42.8,157,1147,72,0.377,0.052,0.01,0.062,
MERCEDES-BENZ,A-Class (C169) 3 Door,A170 195 Tyres,M5,1699,Petrol,8.6,5.7,6.7,32.8,49.6,42.2,159,1163,72,0.377,0.052,0.01,0.062,
MERCEDES-BENZ,A-Class (C169) 3 Door,A170 215 Tyres,M5,1699,Petrol,8.7,5.8,6.8,32.5,48.7,41.5,163,1183,72,0.377,0.052,0.01,0.062,
MERCEDES-BENZ,A-Class (C169) 3 Door,A170 185 Tyres,CVT,1699,Petrol,8.6,5.5,6.6,32.8,51.4,42.8,157,1147,71,0.339,0.064,0.005,0.069,
MERCEDES-BENZ,A-Class (C169) 3 Door,A170 195 Tyres,CVT,1699,Petrol,8.9,5.7,6.9,31.7,49.6,40.9,166,1200,71,0.339,0.064,0.005,0.069,
MERCEDES-BENZ,A-Class (C169) 3 Door,A170 215 Tyres,CVT,1699,Petrol,9,6,7.1,31.4,47.1,39.8,169,1234,71,0.339,0.064,0.005,0.069,
MERCEDES-BENZ,A-Class (C169) 3 Door,A180 CDI 185 Tyres,M6,1992,Diesel,6.4,4.6,5.2,44.1,61.4,54.3,137,944,72,0.234,,0.19,0.234,0.019
MERCEDES-BENZ,A-Class (C169) 3 Door,A180 CDI 195 Tyres,M6,1992,Diesel,6.6,4.7,5.4,42.8,60.1,52.3,141,980,72,0.234,,0.19,0.234,0.019
MERCEDES-BENZ,A-Class (C169) 3 Door,A180 CDI 215 Tyres,M6,1992,Diesel,7.4,4.7,5.7,38.2,60.1,49.6,149,1034,72,0.234,,0.19,0.234,0.019
MERCEDES-BENZ,A-Class (C169) 3 Door,A180 CDI 185 Tyres,CVT,1992,Diesel,7,4.4,5.4,40.4,64.2,52.3,142,980,71,0.04,,0.216,0.228,0.02
